stock_id,score,transformer,lgb,sigma20,median_amount20,mean_amount20,turnover20,vol10,amp_mean10,ret1,ret5,ret10,ret20,amp20,pos20,amt_ratio5,to_ratio5,beta60,downside_beta60,idio_vol60,max_drawdown20,amount20,return_1,return_5
688256,1.7040884997996892,0.39892578,1.591554100445867,0.032753196227839836,10107382521.29,9850899572.128096,1.9597809523809524,0.020614804712757714,0.04723588502322329,0.02229780801209369,0.013868065967015841,0.11712232592714877,0.3196409405795675,0.315401109057301,0.8661915701626873,1.1609715018665387,1.0317581653921073,0.980582412833966,1.2238198053656126,0.03133081185215649,0.04984782195168436,10107382521.29,0.02229780801209369,0.013868065967015841
000807,1.6399348185283298,1.8564453,1.0714142128841668,0.03434235833436597,1709976677.73,1930009304.4709523,1.6678238095238094,0.030959378177139018,0.03312700231308387,0.018479880774962876,-0.06817562039815017,-0.012427745664744805,0.21471738357624548,0.26426690079016557,0.7054263565891334,0.9855598615424335,0.9561321710920682,1.3711590168535845,2.273171198301296,0.03257812928341581,0.08508317425689027,1709976677.73,0.018479880774962876,-0.06817562039815017
601138,1.6219054280449525,-1.0175781,1.930425227699895,0.034318260099720936,10791045831.44,10653303678.452381,0.9247142857142857,0.03842981347135493,0.04543701031241933,-0.04284452296819796,0.06626209611282752,0.15021231422503623,0.306996381182125,0.31948930933702097,0.8030813673567321,1.466549867756296,1.3196941140106229,1.4303034731983144,1.451381791666261,0.024987777517589734,0.04284452296820973,10791045831.44,-0.04284452296819796,0.06626209611282752
600522,1.6072182674943478,0.56689453,1.4284528198310433,0.040970259056363485,5787770563.09,6082503453.53619,5.856766666666666,0.04676879740038161,0.05284871777967828,-0.025242148517757523,0.1801705756929577,0.11442953020133695,0.24056779977586196,0.27491719361637945,0.7995618838992206,1.5226731714816437,1.4173964018824805,1.1848182500896502,1.385736587807113,0.03943392007139702,0.11464968152866661,5787770563.09,-0.025242148517757523,0.1801705756929577
300408,1.5458984742965407,1.328125,1.1247284514374811,0.026882126760253294,1551568967.09,1625503356.5985713,1.386752380952381,0.029190363163000364,0.0502100654764188,0.06975748930099868,0.15068282952278245,0.2577993961757752,0.3585144927536177,0.32871049473263003,0.9265720081135819,1.4740011420842034,1.3350761285350479,1.923385934403104,2.1256320123882877,0.03149662633211955,0.036287381473381064,1551568967.09,0.06975748930099868,0.15068282952278245
300502,1.5448035515186431,0.36572266,1.4180771173629747,0.05369690757443937,19116007562.15,19675525333.818096,4.304338095238095,0.0652224917006826,0.061200771211761075,-0.11673900177549812,-0.08782682512733453,0.028267942583731998,0.17564551422319452,0.35940960783218856,0.5311755567063694,1.394454281966348,1.248535751860236,1.1228651881503826,-0.3280343031584042,0.046239849441376456,0.13720672544201973,19116007562.15,-0.11673900177549812,-0.08782682512733453
603986,1.4515395604173063,1.4619141,0.9749855942204213,0.03954402164592604,10559646646.49,10353803778.529524,5.72417619047619,0.034885348828809074,0.05261521800688089,-0.02329396325459321,0.03024640088593511,0.12301482515372064,0.1362595419847321,0.299496137050722,0.6823687752355302,1.1014830789333063,0.9857732907291238,1.9002425648656316,2.637006028855005,0.034998563139488,0.07948658470579195,10559646646.49,-0.02329396325459321,0.03024640088593511
600893,1.4260327325967803,1.9423828,0.7984972317501106,0.028802392753817657,1528225918.0,1796113602.1166666,1.3585142857142858,0.018006892105063316,0.0362132522797675,-0.024821286735504433,-0.013261000602778905,-0.0456665371162126,0.0231249999999934,0.1356139279169203,0.4969969969969739,1.061153602857799,1.059642887186904,1.6279159853006182,1.7319340282793982,0.03527059873959245,0.06586345381526693,1528225918.0,-0.024821286735504433,-0.013261000602778905
002463,1.351983903116667,0.2133789,1.2424090368704648,0.041433134416942234,7245590918.25,7102826694.929523,4.10197619047619,0.04168427990701253,0.057095910776254,-0.0397673982367287,0.04833094409174343,0.15919384057970576,0.29578534362738385,0.33141238523148964,0.797229590333031,1.1929996506902072,1.0528096213785214,1.7622276531557262,1.845945472268083,0.03369629884890719,0.057911706349209946,7245590918.25,-0.0397673982367287,0.04833094409174343
603019,1.3083409766831675,-0.27026367,1.3401455610125905,0.022873694977749902,3705599398.36,3639820838.8161902,2.8496,0.01981654414194956,0.0349155020757576,0.011780104712041828,0.03158362989323571,0.08745603751465092,0.13177159590043575,0.19059939629150444,0.9038461538461413,1.5358313344939616,1.4605418304318285,1.412531263479948,1.941702715987988,0.020649270068275428,0.04347292152769533,3705599398.36,0.011780104712041828,0.03158362989323571
688223,1.2922181321490682,-1.8427734,1.8029347346962665,0.04140974890987476,1005909013.91,1175079633.1861904,1.6733476190476193,0.02677925975032599,0.03555236309169646,-0.02080237741456159,-0.05179856115121095,0.009188361408732693,-0.09602194787391949,0.24886191198782384,0.27439024390227734,0.7876725407505577,0.789053024589529,2.5451570667140855,0.35954561792032835,0.04718413297639577,0.18421052631589308,1005909013.91,-0.02080237741456159,-0.05179856115121095
601601,1.2784715225808694,0.46166992,1.0816489606336157,0.02379179894637882,1233788373.38,1242745549.9561906,0.4811333333333333,0.011925191846553652,0.01808523948518879,-0.009199134199134207,-0.019282271023047914,-0.052032099404623056,-0.012671879212742265,0.11605679956307838,0.1670588235293872,0.9253090015848677,0.9439794928621091,1.2252058641933785,1.4091555819188204,0.015972039867678364,0.08220551378447527,1233788373.38,-0.009199134199134207,-0.019282271023047914
601336,1.2613434588312125,0.9848633,0.9017416797559122,0.023366813520954863,1134047879.9,1226385373.2157142,0.9398095238095239,0.015542036356313989,0.025786249745633243,-0.007000795544948368,-0.028940407655215994,0.0017656500802447628,-0.021019607843148824,0.12097420285210561,0.4582781456953179,0.9084531439303408,0.8946068098896035,1.2498753823273605,1.4116360613393433,0.016193898728212353,0.06317119393557646,1134047879.9,-0.007000795544948368,-0.028940407655215994
300442,1.2602917406083722,0.26660156,1.1204037251564813,0.036741920008224446,4871514745.16,4384861154.780952,3.0142952380952384,0.034505179111644586,0.05141398423120915,-0.030457911755502165,-0.014211475235979432,0.06789981617646434,0.10287138111057703,0.2275416890801492,0.683215130023624,1.292101439404649,1.2374501186406046,1.21786040853131,-0.3645155396028686,0.047556385853685414,0.05982459803717366,4871514745.16,-0.030457911755502165,-0.014211475235979432
600183,1.2083051256036952,0.2915039,1.0528447443275528,0.0334374452911243,3681008505.37,3625741325.2180953,2.3693666666666666,0.02749741345048298,0.05727170400048807,-0.030953969312875196,0.04880866425992636,0.18657082176114836,0.3107742284786119,0.37587773647253153,0.7849816849816823,1.3245507640695027,1.1556843600957405,1.6962507348511193,2.3136141705219324,0.02910733085945803,0.06297640653357683,3681008505.37,-0.030953969312875196,0.04880866425992636
002475,1.2080173234289695,-1.8183594,1.6983851752072083,0.03530159293156039,11789558134.96,12087323827.411428,2.8577095238095236,0.03540403626978061,0.04665834071468169,-0.026117751217352936,0.10460251046025038,0.13441045032657217,0.3150029886431551,0.3436363636363635,0.7936507936507926,1.5104327772631425,1.3350552140487464,1.437484108858726,0.3363915161738457,0.02475351230196351,0.043864848844102355,11789558134.96,-0.026117751217352936,0.10460251046025038
300661,1.2001112659751727,-0.3798828,1.2489231518646526,0.03401174039019772,1856093960.64,2222600427.3157144,4.780885714285715,0.023655182771990076,0.0448086275201023,0.02712955512127846,0.1524571133754662,0.17442166140904147,0.23907918457911337,0.30800223838836,0.8168604651162761,1.537865755023754,1.3957915747826233,1.4279831929957392,2.1357877119096726,0.03339833492645169,0.06445949335339973,1856093960.64,0.02712955512127846,0.1524571133754662
002938,1.1757033890849407,-0.3930664,1.2248188448451862,0.03704721491457733,2210879726.7,2294217576.5885715,1.6236619047619048,0.042815029065659926,0.062245818679128526,-0.05078228586581801,0.15244687701221848,0.2715808170514902,0.41902874132802315,0.42827210504259844,0.7694063926940422,1.6660298877456696,1.4243113010264887,1.808366799190236,1.2343006551061488,0.035938223131805384,0.06025203465477569,2210879726.7,-0.05078228586581801,0.15244687701221848
002916,1.151212957904547,0.27539062,0.9919552435349612,0.04092581541215092,3238267261.91,3136908582.331905,1.8158952380952382,0.03154396816216838,0.05247756520019644,0.0001991370726852626,0.0646506041122008,0.15009731710109353,0.29728798966852965,0.3384656225112817,0.885882352941173,1.1623737421424807,1.0168648285767126,1.9788068380492052,2.3351270030351388,0.03607246706778451,0.08748606226949296,3238267261.91,0.0001991370726852626,0.0646506041122008
002493,1.1342073986402998,0.9746094,0.7583042321590555,0.024492304853485882,573763429.94,625853725.9519048,0.5476666666666666,0.025667460467148916,0.04314888778903993,0.018502943650126058,0.038593481989702694,-0.04193037974684022,0.022804054054048617,0.1238645747316261,0.353333333333318,0.9883210339400192,0.9982714546542941,1.6844010604212596,1.7917136713428778,0.027110127413359695,0.0890625000000046,573763429.94,0.018502943650126058,0.038593481989702694
688041,1.1311996041022314,-0.35986328,1.1633458515264274,0.029833741286243644,5895926736.09,6317661053.723333,1.1073619047619048,0.03152523886819045,0.04740215146099249,0.08200455580865595,0.09615384615384182,0.2294021223362901,0.3031550068587048,0.29224561403508675,0.900348181054137,1.3874327135831586,1.2700635573165449,1.3649295110906026,2.5697979508228674,0.030301425690467457,0.04838198687486284,5895926736.09,0.08200455580865595,0.09615384615384182
002648,1.0979082881987312,1.5078125,0.5532302748104398,0.03480175236829973,1647168454.31,1675083221.0990477,1.7954380952380953,0.03593908031225501,0.04716893696460001,0.012783053323593752,0.012413289521720383,-0.03815469996531662,0.04169797145003451,0.16624594302199736,0.4295010845986909,0.9534881995940899,0.9852748500161602,0.7017363880514531,1.204437902737485,0.036201703599473244,0.13304721030043132,1647168454.31,0.012783053323593752,0.012413289521720383
300274,1.0770904915149937,0.8935547,0.7172660998165766,0.03666159706727558,9429524327.99,10336722625.223808,4.761304761904762,0.022547903370319287,0.03679079763714118,-0.0052788104089218635,0.00783427495291833,0.022937533450568814,-0.19403614457831364,0.37566335301592024,0.23975328292876993,0.7392495947202171,0.7466734808584313,0.8282622965927291,0.09926865259229344,0.03151955713307653,0.2514233241505973,9429524327.99,-0.0052788104089218635,0.00783427495291833
601872,1.0482366856791945,-0.5708008,1.132269387516608,0.04049291039372187,2981361354.04,3365524706.7409525,2.239790476190476,0.02907075433802861,0.05335884872242737,-0.005136986301369939,-0.06037735849059522,-0.08647798742141122,0.04433792690230076,0.30923694779115435,0.2801484230055361,0.8929064184829665,0.9169607701396546,1.3073673041860747,0.08332717321484791,0.04817251556445785,0.14516920058854788,2981361354.04,-0.005136986301369939,-0.06037735849059522
000425,1.046570722939061,1.0263672,0.6414229484964649,0.028389477206002288,988064346.72,1048486469.1380953,1.1438619047619047,0.01595747035817454,0.030490938175424347,-0.004081632653061273,-0.01909547738693762,-0.08011310084825896,-0.050583657587551456,0.15163934426229447,0.2094594594594549,1.1628590695159602,1.2041663370942508,1.7900185367436436,0.4293339999098845,0.020924500108527304,0.10128913443830823,988064346.72,-0.004081632653061273,-0.01909547738693762
688472,1.0462660087049862,-0.65722656,1.1564540719565826,0.027094244639682682,598357796.91,615043470.7557143,3.4347952380952385,0.014030729294655282,0.03048236594187086,0.004608294930875445,-0.009841029523161904,-0.009090909090982535,-0.065714285714351,0.1720183486238403,0.297777777777648,1.032393310957038,1.0404987058212127,1.7468678384409482,0.4795465516654539,0.027980603995060267,0.11315417256017435,598357796.91,0.004608294930875445,-0.009841029523161904
002709,1.0348258492797977,-0.67529297,1.148795098850704,0.03739805806502085,5469278450.17,5380493933.943334,7.47757619047619,0.04123007919770205,0.05869742882924357,0.07346690953248336,0.08710801393728063,0.13527397260273788,0.19217801753202757,0.2170060331825035,0.8974804517810544,1.2550180853788353,1.1756831058700286,0.8440204864317332,0.5148325056180605,0.030503983879426797,0.09736350425576223,5469278450.17,0.07346690953248336,0.08710801393728063
603799,1.0221630272147861,1.6289062,0.42883357018020035,0.027735236766593542,4277629266.57,4484039329.894285,3.810228571428571,0.02863718266151609,0.03774197921535799,0.041144326583092194,-0.02159794592962372,0.05453361549730751,0.1136324565927378,0.1787588761963558,0.6528497409326204,1.0681915629974914,1.0346728355251564,1.9835057211727596,2.132425878423246,0.024331997006197828,0.06026280018124697,4277629266.57,0.041144326583092194,-0.02159794592962372
000338,1.0218912850897541,2.2011719,0.2533380807263123,0.03096140561609183,3085838067.54,3276780076.6509523,2.523995238095238,0.027822553315359818,0.050549129387878054,0.003390979993217913,0.1166037735849037,0.0959259259259242,0.2443229604709818,0.2967218654950992,0.9328018223234579,1.0938003229350655,1.0034091830974499,2.145636205394436,2.054471518665358,0.030875831624890136,0.057988165680474935,3085838067.54,0.003390979993217913,0.1166037735849037
600584,0.9929202113730243,0.9267578,0.6100612254838547,0.025842691567008864,2038879601.79,2193702264.4933333,2.8776857142857146,0.019520619604577502,0.03224417391700206,0.010808376491781235,0.020691223283304527,0.04346815434680895,0.1384732437230458,0.17487190911115957,0.87515923566876,1.3070810025709,1.2463557024985987,1.7670558338518623,1.9483752042852354,0.02467073970686325,0.03890562248996632,2038879601.79,0.010808376491781235,0.020691223283304527
000792,0.9742748385237046,1.9658203,0.2704865447635841,0.029948419559605276,3388666797.17,3658180618.667619,1.8462666666666667,0.03133112678168039,0.040714723036896786,0.04847296161389747,-0.012404328318821878,0.0002673082063575638,0.01546811397557235,0.12373062533404552,0.44708423326132335,0.8698741959195562,0.8846826027293541,1.1795142211656195,1.185843486514976,0.027938314621556784,0.09531051964512405,3388666797.17,0.04847296161389747,-0.012404328318821878
300014,0.9724710010598131,-0.7758789,1.1076970087246176,0.0370060242523057,5283884223.22,5273963094.817143,3.7656714285714283,0.021849583096127164,0.04056333643952765,0.013079170724920042,0.042376521116678,0.05399536768963431,0.04014285714285637,0.20532893833264648,0.8869565217391273,1.0774947590578519,1.0118726692637974,0.7590992627929039,0.08046948525865125,0.028626400981929253,0.17127071823204487,5283884223.22,0.013079170724920042,0.042376521116678
603296,0.9264528058785209,-1.0634766,1.1426817083782104,0.03572613656162582,1653305605.77,1555896436.912857,2.8464095238095237,0.028159886574139575,0.04639429976137592,0.03543231272867309,0.1041067761806902,0.08846153846153082,0.23979709476595734,0.284359308164402,0.9087638979725104,1.156222779004125,1.0670565758696435,1.2625109420999454,1.4474302148301488,0.025962848784632963,0.05373169579594539,1653305605.77,0.03543231272867309,0.1041067761806902
688111,0.9059235512620365,-0.49316406,0.9444290308012734,0.028927993989683196,1491293297.0,1736034627.984762,1.533704761904762,0.02569916947151656,0.030913957651160628,-0.009384444090981381,0.006342153100379777,0.056533355952326,0.037999999999995815,0.1437861271676295,0.6683417085426949,1.0228247594227053,1.0052391035705293,1.5387110548278273,1.254986031941709,0.017941248904437317,0.06359477393562585,1491293297.0,-0.009384444090981381,0.006342153100379777
688012,0.867566043612028,0.43359375,0.6165068001290049,0.028771438140942514,3247101638.58,3345277774.41,1.6921714285714287,0.021083531898232078,0.03758201992180177,0.026440247579749165,0.029872611464964782,-0.0019135802469166796,0.05679738562091141,0.1308986331869624,0.7335223245924698,1.2333108182125934,1.2316837199871153,1.5197292219114558,1.3514580272325538,0.022074205530122987,0.07337248216202863,3247101638.58,0.026440247579749165,0.029872611464964782
300433,0.8609086909429515,0.8955078,0.46743014633158236,0.038055395036233716,2269154880.49,2384435161.542857,1.7229904761904762,0.04786047337938459,0.03863270998412542,-0.02406015037593978,-0.0011542901115875193,-0.13840026551610163,-0.10328151986183576,0.2253466872110926,0.17435897435897002,1.0393261344336444,1.0770111765805128,1.4644187221720257,0.42229309058194653,0.03217941994821624,0.14958540630182893,2269154880.49,-0.02406015037593978,-0.0011542901115875193
601600,0.857480525646113,-0.5942383,0.9195194866516405,0.031309201900122485,2962169472.46,3483458090.1314282,2.1994523809523807,0.021649094747507026,0.02599973042433177,0.014285714285714235,-0.04885736800637297,-0.02267206477740047,0.06719717064536002,0.14415907207952508,0.5804597701146366,0.7680894475710633,0.7635991642937953,1.9942104630317983,2.928118313218884,0.032442840109258034,0.07031250000006661,2962169472.46,0.014285714285714235,-0.04885736800637297
000975,0.8545371115054007,2.3652344,0.010170974117477749,0.03267628894995836,818260534.29,948183765.4228572,1.2561238095238094,0.02018971046360589,0.037606827430294296,-0.004688093649007463,-0.05557521432353141,-0.08212654860538038,0.045726215201542075,0.21013080591332312,0.2860591318917751,0.9878631040410979,1.0118110892912722,2.4020999351096615,4.241597770628538,0.03408533537036379,0.11926760106143619,818260534.29,-0.004688093649007463,-0.05557521432353141
300896,0.8404090946794542,0.22644043,0.6486111565052504,0.020038610768581586,243637639.13,275041425.3852381,1.155647619047619,0.012765088239991902,0.02204061091788135,0.012518095886911329,0.037974683544300225,0.03409288571925195,0.0068591752053484,0.08570227081581126,0.6476938174680816,1.276501495148387,1.2742465572786745,1.277693390329359,1.3513356391724565,0.017585450676584215,0.06345769487008945,243637639.13,0.012518095886911329,0.037974683544300225
688047,0.8112998101309605,-0.23156738,0.7552563298429241,0.02555795705088091,781078861.56,974939569.7580951,1.7041476190476192,0.02403259941493613,0.044675160592455666,0.02123987787070236,0.06278925191682627,0.15510510510509667,0.10112359550561023,0.23716365527102412,0.736914223074795,1.6410852354664263,1.5501239273360354,1.2183296211012564,2.837148501886877,0.0403886389416861,0.07611777535442332,781078861.56,0.02123987787070236,0.06278925191682627
688082,0.801103778186323,0.21899414,0.605575142983888,0.02710751115544034,563169879.54,537888212.5904762,0.7463190476190477,0.02129642274542421,0.03360507412071402,0.009844029659933584,0.0036848792884307535,0.026510721247556823,0.11230021826373937,0.1495125965312056,0.8221845893310404,1.1759082207245959,1.1318215750940317,1.6478364328393509,1.6340739353146858,0.021748524562454137,0.037537020455960746,563169879.54,0.009844029659933584,0.0036848792884307535
000408,0.7999362746972166,1.3330078,0.2632067802707629,0.02127441862299575,1160714566.04,1198224287.0600002,0.9098857142857144,0.021323721551599624,0.033871297412228614,0.033909955321342666,0.06364172068355622,0.10488715061118636,0.18000414105885576,0.17062944644751024,0.9610372090843593,1.087411250089905,1.041031840732386,1.868226281491525,1.826221094891023,0.020696771251907723,0.025562130177517628,1160714566.04,0.033909955321342666,0.06364172068355622
603260,0.779867312905215,0.6386719,0.45261949369545473,0.030353431140799483,375352597.86,397754640.95857143,0.7788619047619049,0.01876527248308985,0.036025826746735275,-0.00643300798580293,0.02236932207257092,0.052396616541337426,0.0927055379360644,0.17035052467068298,0.8361730013105441,1.042629823547916,0.9994326275810865,1.6759307951440239,1.6045511318236274,0.022627899688238046,0.07190317987661599,375352597.86,-0.00643300798580293,0.02236932207257092
601058,0.7599079876572611,0.62597656,0.4334944914772305,0.02574538220555175,391882710.67,472828161.6761905,1.0635095238095238,0.02122501562405787,0.026905117934656074,-0.006617647058823395,-0.008804108584018921,-0.005154639175270814,0.02659574468083714,0.10140636565506891,0.4963503649634395,0.7226558463791395,0.7154049709624906,1.5837129724543126,1.1187221969580778,0.017531680193181118,0.05984138428263652,391882710.67,-0.006617647058823395,-0.008804108584018921
002459,0.7497829818532211,-0.46533203,0.755893124276187,0.030820891552387528,562154532.9,677681543.3261905,1.8465666666666667,0.016456136025471302,0.02956654004505494,-0.0009199632014720294,-0.010928961748667088,0.010232558139500414,-0.07888040712471078,0.20534069981583103,0.3273542600896318,0.6610503250438556,0.6674874090651113,1.5161875456345109,0.36554885037551466,0.02810441834000039,0.1430962343096499,562154532.9,-0.0009199632014720294,-0.010928961748667088
002001,0.7321458236525384,-0.10650635,0.6257152060314333,0.03297529834132741,1602129292.87,1680459937.4438095,1.5446714285714285,0.03331533975103481,0.046326786077076736,0.0017271157167531026,-0.038408400110528484,-0.04892047007379119,0.02443332352075278,0.15028735632183904,0.23518164435946398,0.8662939477500501,0.8969804026740519,0.318679008099297,0.6059454780079163,0.02930381336059671,0.10634962111314405,1602129292.87,0.0017271157167531026,-0.038408400110528484
300759,0.7112399187027286,-0.85839844,0.831782113416973,0.026648381100683755,1081946892.73,1137327517.2342858,2.674752380952381,0.016931538342928584,0.031648769515007724,-0.013504388926401045,-0.0410239579914804,-0.060752169720360016,0.14185228604921885,0.23442847364818267,0.578102189780986,0.6182179869997468,0.6170365570108322,1.207538197873182,1.326203433240459,0.019148518063520897,0.06913029627271094,1081946892.73,-0.013504388926401045,-0.0410239579914804
603501,0.699210316709441,0.39648438,0.4337678126669536,0.023940724169648403,1554435574.37,1557609442.2685714,1.365252380952381,0.016642890118723233,0.02479508130032058,0.028991778450887074,0.022355975924325477,-0.0024121657053038925,-0.04880000000000684,0.13204373423044483,0.43869426751589774,1.2823133322362124,1.2908675528324742,1.3259391156766105,1.1651922975608189,0.015006748286459395,0.10760245495942034,1554435574.37,0.028991778450887074,0.022355975924325477
300124,0.6962585174755358,-1.7021484,1.0727990200530493,0.019193497361733907,1565925630.94,1586547379.2314286,0.9899142857142857,0.015643799310419215,0.024856453429653896,-0.00902969084787264,-0.013859275053305531,-0.04933196300102827,-0.04102488151658823,0.09683397683397683,0.17862838915470292,1.288409095702036,1.3096083354966999,1.0938577397462401,0.5968886816918061,0.014319621733332927,0.0630878309940679,1565925630.94,-0.00902969084787264,-0.013859275053305531
300418,0.6906682038367602,0.000279665,0.5452058827134667,0.03745897981378404,2601507092.96,2879901526.547619,4.478342857142857,0.025661199271726904,0.042400105159026986,-0.027883880825057328,-0.032687191182064534,0.016983016983012078,0.0039447731755375415,0.22495088408644293,0.41659388646287293,1.220712215830645,1.1663376759257837,2.3454088864600533,0.704183769933549,0.03842793074899525,0.09335937500000435,2601507092.96,-0.027883880825057328,-0.032687191182064534
600219,0.6884904063001638,0.29736328,0.45175171677632325,0.033420796219201625,1263862415.05,1466071167.3128572,2.064114285714286,0.023061696850630933,0.026101799618749734,-0.02491694352159468,-0.08137715179970839,-0.05929487179489423,-0.021666666666690926,0.13969335604769664,0.13414634146339036,0.8838065017777509,0.9018686672937327,1.7375126209771006,3.102954623080739,0.0350122977548675,0.09553158705703146,1263862415.05,-0.02491694352159468,-0.08137715179970839
601127,0.6815035919911895,-0.17382812,0.5879378645829165,0.019612108488101215,1549748652.11,1646279441.0566669,1.1677523809523809,0.013059134644512081,0.023212813109121672,-0.0176254325259515,0.015424164524410866,0.008659931164639145,-0.03351063829788192,0.12823335167858982,0.45493562231755935,1.1871204490105332,1.1746497137347827,0.8821326624748688,0.30261617531450713,0.01609538994820072,0.09452944875289104,1549748652.11,-0.0176254325259515,0.015424164524410866
601877,0.6705295361550245,-0.44018555,0.6568232175592373,0.01967203396210922,988520089.39,997273286.4485716,1.4071047619047619,0.017132388914188248,0.027732439056875297,-0.003997539975399866,-0.0039975399754150764,-0.03399940351925079,-0.06170336037081314,0.14603272615004395,0.31289640591962853,0.8804238851987728,0.8911347853742669,1.069125755858992,0.03408033630351467,0.024820091942630195,0.08075449454761141,988520089.39,-0.003997539975399866,-0.0039975399754150764
605117,0.6510923904582036,0.015060425,0.49505385714021055,0.03320300296665987,2017298451.3,2251237608.365238,1.8084761904761906,0.030869228405092132,0.05184173317744982,-0.013306451612903225,0.019654142648793727,0.05171919770773492,0.11862857142856975,0.2293965399809287,0.7998812351543901,0.7926301884027965,0.745898678181693,0.26726732202281633,0.8128813345357339,0.03938460866929042,0.07272174045337121,2017298451.3,-0.013306451612903225,0.019654142648793727
